2 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
3 ; R-k Œródmieœcie PlacWolnoœci 2; ;2 ; ;;2 ;
4 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
5 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
6 ; R-k Œródmieœcie ReymontaZUS; ; ; ;; ;
7 ; R-k Smolna Osiedle;1 ; ; ;;1 ;
8 ; R-k Zamys³ów Wodzis³awska; ; ; ;; ;
9 ; R-k Niedobczyce Pary¿; ;1 ; ;;1 ;
10 ; R-k Niedobczyce Karolinka; ; ; ;; ;
11 ; R-k Niedobczyce Szko³a; ;2 ; ;;2 ;
12 ; R-k Niedobczyce Stadion;1 ; ; ;;1 ;
13 ; R-k Niedobczyce Janasa; ; ; ;; ;
14 ; R-k Niedobczyce Ha³dy; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;19:24;;#2;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie26-09-2021 - 26-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
15 ; R-k Niewiadom KopalniaIgnacy; ; ; ;; ;
16 ; R-k Niewiadom Sportowa;3 ; ; ;;3 ;
17 ; R-k Niewiadom Dworzec Kol.; ; ;1 ;;1 ;
18 ; R-k Niewiadom Szko³a; ; ; ;; ;
19 ; R-k Niewiadom Frontowa; ; ; ;; ;
20 ; Radoszowy Koœció³; ; ; ;; ;
21 ; R-k Niewiadom Frontowa; ; ; ;; ;
22 ; R-k Niewiadom Kol Helena; ;3 ; ;;3 ;
23 ; R-k Niewiadom Kol Beata; ; ; ;; ;
24 ; R-k Maroko Nowiny Graniczna; ; ; ;; ;
25 ; R-k Maroko Nowiny Brzozowa; ; ; ;; ;
26 ; R-k Maroko NowinyRaciborska; ; ; ;; ;
27 ; R-k Smolna S³awików; ; ; ;; ;
28 ; R-k Œródmieœcie S¹d; ; ; ;; ;
29 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
30 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
31 ; R-k Œródmieœcie PlacWolnoœci 1;1 ; ; ;;1 ;
32 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
33 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;7 ;8 ;1 ;;16 ;

   Kursówka: 1   Linia:  1   Wariant: C - DA-Niewiadom   Kurs:  11:14;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy2; ; ; ;; ;
2 ; R-k Pó³noc Rondo Gliwickie; ;1 ; ;;1 ;
3 ; R-k Œródmieœcie PlacWolnoœci 2;2 ; ; ;;2 ;
4 ; R-k Œródmieœcie S¹d; ; ;1 ;;1 ;
5 ; R-k Smolna Franciszkanie; ; ; ;; ;
6 ; R-k Smolna Osiedle; ; ; ;; ;
7 ; R-k Zamys³ów Plebiscytowa; ; ; ;; ;
8 ; R-k Zamys³ów Niedobczycka; ; ; ;; ;
9 ; R-k Zamys³ów Wrzosy; ; ; ;; ;
10 ; R-k NiedobczyceNiedobczycka; ; ; ;; ;
11 ; R-k Niedobczyce Szko³a; ; ; ;; ;
12 ; R-k NiedobczyceWo³odyjowskiego; ; ; ;; ;
13 ; R-k Niedobczyce Cegielnia; ; ; ;; ;
14 ; R-k Niewiadom Rac³awicka; ; ; ;; ;
15 ; R-k Niewiadom Dworzec Kol.; ; ; ;; ;
16 ; R-k Niewiadom Sportowa; ; ; ;; ;
 Razem: ;;2 ;1 ;1 ;;4 ;

   Kursówka: 1   Linia:  1   Wariant: D - Niewiadom-DA   Kurs:  11:56;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Niewiadom Sportowa; ; ; ;; ;
2 ; R-k Niewiadom Dworzec Kol.; ; ; ;; ;
3 ; R-k Niewiadom Rac³awicka;1 ; ; ;;1 ;
4 ; R-k Niedobczyce Cegielnia; ; ; ;; ;
5 ; R-k NiedobczyceWo³odyjowskiego;1 ; ; ;;1 ;
6 ; R-k Niedobczyce Szko³a; ; ; ;; ;
7 ; R-k NiedobczyceNiedobczycka; ; ;1 ;;1 ;
8 ; R-k Zamys³ów Wrzosy;1 ; ; ;;1 ;
9 ; R-k Zamys³ów Niedobczycka; ; ; ;; ;
10 ; R-k Zamys³ów Plebiscytowa; ; ; ;; ;
11 ; R-k Smolna Osiedle; ; ; ;; ;
12 ; R-k Smolna Franciszkanie; ; ; ;; ;
13 ; R-k Œródmieœcie S¹d; ; ; ;; ;
14 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
15 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
16 ; R-k Œródmieœcie PlacWolnoœci 1; ;1 ; ;;1 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;19:24;;#3;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie26-09-2021 - 26-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
17 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
18 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;3 ;1 ;1 ;;5 ;

   Kursówka: 1   Linia:  4   Wariant: A - 4 DA-Niewiadom-DA   Kurs:  12:49;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy2; ;1 ; ;;1 ;
2 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
3 ; R-k Œródmieœcie PlacWolnoœci 2; ; ; ;; ;
4 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
5 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
6 ; R-k Œródmieœcie ReymontaZUS; ; ; ;; ;
7 ; R-k Smolna Osiedle; ; ; ;; ;
8 ; R-k Zamys³ów Wodzis³awska; ; ; ;; ;
9 ; R-k Niedobczyce Pary¿; ; ; ;; ;
10 ; R-k Niedobczyce Karolinka; ;2 ; ;;2 ;
11 ; R-k Niedobczyce Szko³a; ; ; ;; ;
12 ; R-k Niedobczyce Stadion; ;1 ; ;;1 ;
13 ; R-k Niedobczyce Janasa; ; ; ;; ;
14 ; R-k Niedobczyce Ha³dy; ; ; ;; ;
15 ; R-k Niewiadom KopalniaIgnacy; ; ; ;; ;
16 ; R-k Niewiadom Sportowa; ;1 ; ;;1 ;
17 ; R-k Niewiadom Dworzec Kol.; ; ; ;; ;
18 ; R-k Niewiadom Szko³a; ;1 ; ;;1 ;
19 ; R-k Niewiadom Frontowa; ; ; ;; ;
20 ; Radoszowy Koœció³; ; ; ;; ;
21 ; R-k Niewiadom Frontowa;1 ; ; ;;1 ;
22 ; R-k Niewiadom Kol Helena; ; ; ;; ;
23 ; R-k Niewiadom Kol Beata; ; ; ;; ;
24 ; R-k Maroko Nowiny Graniczna; ; ; ;; ;
25 ; R-k Maroko Nowiny Brzozowa; ; ; ;; ;
26 ; R-k Maroko NowinyRaciborska; ; ; ;; ;
27 ; R-k Smolna S³awików; ; ; ;; ;
28 ; R-k Œródmieœcie S¹d; ; ; ;; ;
29 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
30 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
31 ; R-k Œródmieœcie PlacWolnoœci 1; ; ; ;; ;
32 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
33 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;1 ;6 ; ;;7 ;

   Kursówka: 1   Linia:  1   Wariant: C - DA-Niewiadom   Kurs:  14:19;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy2; ; ; ;; ;
2 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
3 ; R-k Œródmieœcie PlacWolnoœci 2;2 ; ; ;;2 ;
4 ; R-k Œródmieœcie S¹d; ; ; ;; ;
5 ; R-k Smolna Franciszkanie; ; ; ;; ;
6 ; R-k Smolna Osiedle;1 ; ; ;;1 ;
7 ; R-k Zamys³ów Plebiscytowa; ; ; ;; ;
8 ; R-k Zamys³ów Niedobczycka; ; ; ;; ;
9 ; R-k Zamys³ów Wrzosy; ; ; ;; ;
10 ; R-k NiedobczyceNiedobczycka; ; ; ;; ;
11 ; R-k Niedobczyce Szko³a;1 ; ; ;;1 ;
12 ; R-k NiedobczyceWo³odyjowskiego; ; ; ;; ;
13 ; R-k Niedobczyce Cegielnia; ; ; ;; ;
14 ; R-k Niewiadom Rac³awicka; ; ; ;; ;
15 ; R-k Niewiadom Dworzec Kol.; ; ; ;; ;
16 ; R-k Niewiadom Sportowa; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;19:24;;#4;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie26-09-2021 - 26-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
 Razem: ;;4 ; ; ;;4 ;

   Kursówka: 1   Linia:  1   Wariant: D - Niewiadom-DA   Kurs:  15:01;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Niewiadom Sportowa;4 ;3 ; ;;7 ;
2 ; R-k Niewiadom Dworzec Kol.; ;1 ;2 ;;3 ;
3 ; R-k Niewiadom Rac³awicka; ; ; ;; ;
4 ; R-k Niedobczyce Cegielnia; ; ; ;; ;
5 ; R-k NiedobczyceWo³odyjowskiego; ; ; ;; ;
6 ; R-k Niedobczyce Szko³a;1 ; ;1 ;;2 ;
7 ; R-k NiedobczyceNiedobczycka; ;2 ; ;;2 ;
8 ; R-k Zamys³ów Wrzosy; ; ; ;; ;
9 ; R-k Zamys³ów Niedobczycka; ; ; ;; ;
10 ; R-k Zamys³ów Plebiscytowa; ; ; ;; ;
11 ; R-k Smolna Osiedle; ; ; ;; ;
12 ; R-k Smolna Franciszkanie; ; ; ;; ;
13 ; R-k Œródmieœcie S¹d; ; ; ;; ;
14 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
15 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
16 ; R-k Œródmieœcie PlacWolnoœci 1; ; ; ;; ;
17 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
18 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;5 ;6 ;3 ;;14 ;

   Kursówka: 10-1   Linia:  10   Wariant: A - 10 R-K DA-Pszów   Kurs:  07:04;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy2; ; ; ;; ;
2 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
3 ; R-k Pó³noc Wyzwolenia; ; ; ;; ;
4 ; R-k Œródmieœcie Bazylika;1 ; ; ;;1 ;
5 ; R-k Œródmieœcie Chrobrego; ; ;1 ;;1 ;
6 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
7 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
8 ; R-k Œródmieœcie ReymontaZUS; ; ; ;; ;
9 ; R-k Smolna Reymonta; ; ; ;; ;
10 ; R-k Maroko NowinyRaciborska; ; ; ;; ;
11 ; R-k Maroko Nowiny Brzozowa; ; ; ;; ;
12 ; R-k Maroko Nowiny Graniczna; ; ; ;; ;
13 ; R-k Niewiadom Kol Beata; ; ; ;; ;
14 ; R-k Niewiadom Frontowa; ; ; ;; ;
15 ; Rydu³towy Piekarnia; ; ; ;; ;
16 ; Rydu³towy Kowalski; ; ; ;; ;
17 ; Rydu³towy Or³owiec; ; ; ;; ;
18 ; Rydu³towy Mickiewicza; ; ; ;; ;
19 ; Rydu³towy Ofiar Terroru; ; ; ;; ;
20 ; Rydu³towy Rynek; ; ; ;; ;
21 ; Rydu³towy Traugutta Granica; ; ; ;; ;
22 ; Pszów Traugutta ZSZ; ; ; ;; ;
23 ; Pszów DA; ; ; ;; ;
 Razem: ;;1 ; ;1 ;;2 ;

   Kursówka: 10-1   Linia:  10   Wariant: B - 10 Pszów-R-k DA   Kurs:  08:00;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Pszów DA;2 ; ; ;;2 ;
2 ; Pszów Traugutta ZSZ; ; ; ;; ;
3 ; Rydu³towy Traugutta Granica; ; ; ;; ;
4 ; Rydu³towy Rynek; ; ; ;; ;
5 ; Rydu³towy Ofiar Terroru; ;1 ;1 ;;2 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;19:24;;#5;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie26-09-2021 - 26-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
6 ; Rydu³towy Mickiewicza; ; ; ;; ;
7 ; Rydu³towy Or³owiec;3 ;1 ; ;;4 ;
8 ; Rydu³towy Kowalski; ; ; ;; ;
9 ; Rydu³towy Piekarnia; ; ;1 ;;1 ;
10 ; R-k Niewiadom Frontowa; ; ; ;; ;
11 ; R-k Niewiadom Kol Helena; ; ; ;; ;
12 ; R-k Niewiadom Kol Beata; ; ; ;; ;
13 ; R-k Maroko Nowiny Graniczna; ; ; ;; ;
14 ; R-k Maroko Nowiny Brzozowa; ; ; ;; ;
15 ; R-k Maroko NowinyRaciborska; ; ; ;; ;
16 ; R-k Smolna Reymonta; ;2 ; ;;2 ;
17 ; R-k Smolna RondoWodzis³awskie; ; ; ;; ;
18 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
19 ; R-k Œródmieœcie Koœciuszki; ; ; ;; ;
20 ; R-k Œródmieœcie Bazylika; ; ; ;; ;
21 ; R-k Œródmieœcie Piasta; ; ; ;; ;
22 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
23 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;5 ;4 ;2 ;;11 ;

   Kursówka: 10-1   Linia:  14   Wariant: A - 14 DA-Ochojec-DA   Kurs:  08:58;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy4; ; ; ;; ;
2 ; R-k Smolna Kotucza;2 ; ;1 ;;3 ;
3 ; R-k Smolna Reymonta; ;1 ; ;;1 ;
4 ; R-k Smolna RondoWodzis³awskie; ; ; ;; ;
5 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
6 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
7 ; R-k Œródmieœcie PlacWolnoœci 2; ; ; ;; ;
8 ; R-k Pó³noc Gliwicka Szpital; ; ; ;; ;
9 ; R-k Pó³noc K¹pielisko Ruda; ; ; ;; ;
10 ; R-k Wielopole Skrzy¿owanie; ; ; ;; ;
11 ; R-k Wielopole Szko³a; ; ; ;; ;
12 ; R-k Wielopole Wiadukt; ; ; ;; ;
13 ; R-k Golejów Górka; ; ; ;; ;
14 ; R-k Golejów Skrzy¿owanie; ; ; ;; ;
15 ; R-k Golejów Siedliska; ; ; ;; ;
16 ; R-k Ochojec M³ynek; ; ; ;; ;
17 ; R-k Ochojec Koœció³; ; ; ;; ;
18 ; R-k Ochojec Centrum; ; ; ;; ;
19 ; R-k Ochojec M³ynek; ; ; ;; ;
20 ; R-k Golejów Siedliska; ; ; ;; ;
21 ; R-k Golejów Skrzy¿owanie;1 ; ; ;;1 ;
22 ; R-k Golejów Górka; ; ; ;; ;
23 ; R-k Wielopole Wiadukt; ; ; ;; ;
24 ; R-k Wielopole Szko³a; ; ; ;; ;
25 ; R-k Wielopole Skrzy¿owanie; ; ; ;; ;
26 ; R-k Pó³noc K¹pielisko Ruda; ; ; ;; ;
27 ; R-k Pó³noc Gliwicka Szpital; ; ; ;; ;
28 ; R-k Œródmieœcie PlacWolnoœci 3; ; ; ;; ;
29 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
30 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
31 ; R-k Œródmieœcie ReymontaZUS; ; ; ;; ;
32 ; R-k Smolna Reymonta; ; ; ;; ;
33 ; R-k Smolna Kotucza; ; ; ;; ;
34 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;3 ;1 ;1 ;;5 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;19:24;;#6;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie26-09-2021 - 26-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
   Kursówka: 10-1   Linia:  10   Wariant: A - 10 R-K DA-Pszów   Kurs:  09:59;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy2;1 ; ; ;;1 ;
2 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
3 ; R-k Pó³noc Wyzwolenia; ;1 ; ;;1 ;
4 ; R-k Œródmieœcie Bazylika; ;2 ; ;;2 ;
5 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
6 ; R-k Œródmieœcie 3 Maja;1 ;1 ; ;;2 ;
7 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
8 ; R-k Œródmieœcie ReymontaZUS; ; ; ;; ;
9 ; R-k Smolna Reymonta; ; ; ;; ;
10 ; R-k Maroko NowinyRaciborska; ; ; ;; ;
11 ; R-k Maroko Nowiny Brzozowa; ; ; ;; ;
12 ; R-k Maroko Nowiny Graniczna; ; ; ;; ;
13 ; R-k Niewiadom Kol Beata; ; ; ;; ;
14 ; R-k Niewiadom Frontowa; ; ; ;; ;
15 ; Rydu³towy Piekarnia; ; ; ;; ;
16 ; Rydu³towy Kowalski; ; ; ;; ;
17 ; Rydu³towy Or³owiec;1 ; ; ;;1 ;
18 ; Rydu³towy Mickiewicza;3 ; ;1 ;;4 ;
19 ; Rydu³towy Ofiar Terroru; ; ; ;; ;
20 ; Rydu³towy Rynek; ;1 ; ;;1 ;
21 ; Rydu³towy Traugutta Granica; ; ; ;; ;
22 ; Pszów Traugutta ZSZ; ; ; ;; ;
23 ; Pszów DA; ; ; ;; ;
 Razem: ;;6 ;5 ;1 ;;12 ;

   Kursówka: 10-1   Linia:  10   Wariant: B - 10 Pszów-R-k DA   Kurs:  11:05;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Pszów DA; ;1 ; ;;1 ;
2 ; Pszów Traugutta ZSZ; ; ; ;; ;
3 ; Rydu³towy Traugutta Granica; ; ;1 ;;1 ;
4 ; Rydu³towy Rynek;2 ; ; ;;2 ;
5 ; Rydu³towy Ofiar Terroru; ; ;1 ;;1 ;
6 ; Rydu³towy Mickiewicza;1 ; ; ;;1 ;
7 ; Rydu³towy Or³owiec;1 ; ;1 ;;2 ;
8 ; Rydu³towy Kowalski; ;1 ; ;;1 ;
9 ; Rydu³towy Piekarnia; ; ; ;; ;
10 ; R-k Niewiadom Frontowa;2 ; ; ;;2 ;
11 ; R-k Niewiadom Kol Helena; ; ; ;; ;
12 ; R-k Niewiadom Kol Beata; ; ; ;; ;
13 ; R-k Maroko Nowiny Graniczna; ; ; ;; ;
14 ; R-k Maroko Nowiny Brzozowa; ; ; ;; ;
15 ; R-k Maroko NowinyRaciborska; ; ; ;; ;
16 ; R-k Smolna Reymonta; ; ; ;; ;
17 ; R-k Smolna RondoWodzis³awskie; ; ; ;; ;
18 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
19 ; R-k Œródmieœcie Koœciuszki; ; ; ;; ;
20 ; R-k Œródmieœcie Bazylika; ; ; ;; ;
21 ; R-k Œródmieœcie Piasta; ; ; ;; ;
22 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
23 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;6 ;2 ;3 ;;11 ;

   Kursówka: 10-1   Linia:  10   Wariant: A - 10 R-K DA-Pszów   Kurs:  11:59;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy2;1 ; ; ;;1 ;
2 ; R-k Pó³noc Rondo Gliwickie; ; ;1 ;;1 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;19:24;;#7;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie26-09-2021 - 26-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
3 ; R-k Pó³noc Wyzwolenia; ; ; ;; ;
4 ; R-k Œródmieœcie Bazylika;1 ; ; ;;1 ;
5 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
6 ; R-k Œródmieœcie 3 Maja; ;1 ; ;;1 ;
7 ; R-k Œródmieœcie Urszulanki;1 ; ; ;;1 ;
8 ; R-k Œródmieœcie ReymontaZUS; ; ; ;; ;
9 ; R-k Smolna Reymonta; ; ; ;; ;
10 ; R-k Maroko NowinyRaciborska; ; ;1 ;;1 ;
11 ; R-k Maroko Nowiny Brzozowa; ; ; ;; ;
12 ; R-k Maroko Nowiny Graniczna; ; ; ;; ;
13 ; R-k Niewiadom Kol Beata; ; ; ;; ;
14 ; R-k Niewiadom Frontowa; ; ; ;; ;
15 ; Rydu³towy Piekarnia; ; ; ;; ;
16 ; Rydu³towy Kowalski; ; ; ;; ;
17 ; Rydu³towy Or³owiec; ;1 ; ;;1 ;
18 ; Rydu³towy Mickiewicza; ; ;2 ;;2 ;
19 ; Rydu³towy Ofiar Terroru; ; ; ;; ;
20 ; Rydu³towy Rynek; ; ; ;; ;
21 ; Rydu³towy Traugutta Granica; ; ; ;; ;
22 ; Pszów Traugutta ZSZ; ; ; ;; ;
23 ; Pszów DA; ; ; ;; ;
 Razem: ;;3 ;2 ;4 ;;9 ;

   Kursówka: 10-1   Linia:  10   Wariant: B - 10 Pszów-R-k DA   Kurs:  12:55;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Pszów DA; ; ; ;; ;
2 ; Pszów Traugutta ZSZ;1 ; ; ;;1 ;
3 ; Rydu³towy Traugutta Granica;1 ; ; ;;1 ;
4 ; Rydu³towy Rynek;2 ;1 ; ;;3 ;
5 ; Rydu³towy Ofiar Terroru; ; ;1 ;;1 ;
6 ; Rydu³towy Mickiewicza; ; ; ;; ;
7 ; Rydu³towy Or³owiec; ;1 ; ;;1 ;
