3 ; R-k Œródmieœcie PlacWolnoœci 2; ;1 ; ;;1 ;
4 ; R-k Œródmieœcie S¹d;2 ;1 ; ;;3 ;
5 ; R-k Smolna S³awików; ; ; ;; ;
6 ; R-k Maroko NowinyRaciborska; ; ; ;; ;
7 ; R-k Maroko Nowiny Brzozowa; ; ; ;; ;
8 ; R-k Maroko Nowiny Graniczna; ; ; ;; ;
9 ; R-k Niewiadom Kol Beata; ;1 ; ;;1 ;
10 ; R-k Niewiadom Frontowa; ; ; ;; ;
11 ; Radoszowy Koœció³;1 ; ; ;;1 ;
12 ; R-k Niewiadom Frontowa; ; ; ;; ;
13 ; R-k Niewiadom Szko³a; ; ; ;; ;
14 ; R-k Niewiadom Dworzec Kol.;12 ;2 ; ;;14 ;
15 ; R-k Niewiadom Sportowa; ; ; ;; ;
16 ; R-k Niewiadom KopalniaIgnacy; ; ; ;; ;
17 ; R-k Niedobczyce Ha³dy; ; ; ;; ;
18 ; R-k Niedobczyce Janasa; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:55;;#2;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie11-09-2021 - 11-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
19 ; R-k Niedobczyce Stadion; ; ; ;; ;
20 ; R-k Niedobczyce Szko³a; ;1 ; ;;1 ;
21 ; R-k Niedobczyce Karolinka;1 ; ; ;;1 ;
22 ; R-k Niedobczyce Pary¿; ; ; ;; ;
23 ; R-k Zamys³ów Wodzis³awska;2 ; ; ;;2 ;
24 ; R-k Smolna Osiedle; ; ; ;; ;
25 ; R-k Smolna RondoWodzis³awskie; ; ; ;; ;
26 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
27 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
28 ; R-k Œródmieœcie PlacWolnoœci 1; ; ; ;; ;
29 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
30 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;18 ;6 ; ;;24 ;

   Kursówka: 1   Linia:  41   Wariant: A - DA- Rybnicka KuŸnia- DA   Kurs:  09:52;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy4; ; ; ;; ;
2 ; R-k Smolna Kotucza; ; ; ;; ;
3 ; R-k Smolna Reymonta; ;1 ; ;;1 ;
4 ; R-k Smolna RondoWodzis³awskie; ; ; ;; ;
5 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
6 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
7 ; R-k Œródmieœcie PlacWolnoœci 2;1 ;4 ; ;;5 ;
8 ; R-k Œródmieœcie Kampus; ; ; ;; ;
9 ; R-k Pó³noc Rudzka Cmentarz; ; ; ;; ;
10 ; R-k Pó³noc Wawok; ; ; ;; ;
11 ; R-k Orzepowice KuŸnia; ; ; ;; ;
12 ; R-k Orzepowice Rondo; ; ; ;; ;
13 ; R-k Rybnicka KuŸnia Osiedle;4 ;1 ; ;;5 ;
14 ; R-k Rybnicka KuŸniaElektrownia; ; ;1 ;;1 ;
15 ; R-k Rybnicka KuŸnia Ch³odnieI; ; ; ;; ;
16 ; R-k Rybnicka KuŸnia Boisko; ; ; ;; ;
17 ; R-k Rybnicka KuŸnia WORD; ;1 ; ;;1 ;
18 ; R-k Wielopole Wiadukt; ; ; ;; ;
19 ; R-k Wielopole Szko³a; ; ; ;; ;
20 ; R-k Wielopole Skrzy¿owanie; ; ; ;; ;
21 ; R-k Pó³noc K¹pielisko Ruda; ;1 ; ;;1 ;
22 ; R-k Pó³noc Gliwicka Szpital; ; ; ;; ;
23 ; R-k Œródmieœcie PlacWolnoœci 3; ; ; ;; ;
24 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
25 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
26 ; R-k Œródmieœcie ReymontaZUS; ; ; ;; ;
27 ; R-k Smolna Reymonta; ; ; ;; ;
28 ; R-k Smolna Kotucza; ; ; ;; ;
29 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;5 ;8 ;1 ;;14 ;

   Kursówka: 1   Linia:  41   Wariant: A - DA- Rybnicka KuŸnia- DA   Kurs:  11:52;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy4;6 ; ; ;;6 ;
2 ; R-k Smolna Kotucza; ; ; ;; ;
3 ; R-k Smolna Reymonta; ; ; ;; ;
4 ; R-k Smolna RondoWodzis³awskie; ; ; ;; ;
5 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
6 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
7 ; R-k Œródmieœcie PlacWolnoœci 2;2 ;2 ; ;;4 ;
8 ; R-k Œródmieœcie Kampus; ; ; ;; ;
9 ; R-k Pó³noc Rudzka Cmentarz; ;1 ; ;;1 ;
10 ; R-k Pó³noc Wawok; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:55;;#3;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie11-09-2021 - 11-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
11 ; R-k Orzepowice KuŸnia; ; ; ;; ;
12 ; R-k Orzepowice Rondo; ; ; ;; ;
13 ; R-k Rybnicka KuŸnia Osiedle; ;2 ; ;;2 ;
14 ; R-k Rybnicka KuŸniaElektrownia; ; ; ;; ;
15 ; R-k Rybnicka KuŸnia Ch³odnieI; ; ; ;; ;
16 ; R-k Rybnicka KuŸnia Boisko; ; ; ;; ;
17 ; R-k Rybnicka KuŸnia WORD; ; ; ;; ;
18 ; R-k Wielopole Wiadukt; ; ; ;; ;
19 ; R-k Wielopole Szko³a; ; ; ;; ;
20 ; R-k Wielopole Skrzy¿owanie;1 ; ; ;;1 ;
21 ; R-k Pó³noc K¹pielisko Ruda; ; ; ;; ;
22 ; R-k Pó³noc Gliwicka Szpital; ; ; ;; ;
23 ; R-k Œródmieœcie PlacWolnoœci 3;3 ; ; ;;3 ;
24 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
25 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
26 ; R-k Œródmieœcie ReymontaZUS; ; ; ;; ;
27 ; R-k Smolna Reymonta; ; ; ;; ;
28 ; R-k Smolna Kotucza; ; ; ;; ;
29 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;12 ;5 ; ;;17 ;

   Kursówka: 1   Linia:  12   Wariant: A - 12 DA-Ryb KuŸnia-DA   Kurs:  13:07;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy4; ;1 ; ;;1 ;
2 ; R-k Smolna Kotucza;1 ; ; ;;1 ;
3 ; R-k Smolna Reymonta; ; ; ;; ;
4 ; R-k Smolna RondoWodzis³awskie;1 ; ; ;;1 ;
5 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
6 ; R-k Œródmieœcie Chrobrego; ; ;1 ;;1 ;
7 ; R-k Œródmieœcie PlacWolnoœci 2;7 ; ; ;;7 ;
8 ; R-k Pó³noc Gliwicka Szpital; ; ;6 ;;6 ;
9 ; R-k Pó³noc K¹pielisko Ruda; ; ; ;; ;
10 ; R-k Wielopole Skrzy¿owanie; ; ; ;; ;
11 ; R-k Wielopole Szko³a; ; ; ;; ;
12 ; R-k Wielopole Wiadukt; ; ; ;; ;
13 ; R-k Rybnicka KuŸnia WORD; ; ; ;; ;
14 ; R-k Rybnicka KuŸnia Boisko; ; ; ;; ;
15 ; R-k Rybnicka KuŸnia Ch³odnieI; ; ; ;; ;
16 ; R-k Rybnicka KuŸniaElektrownia; ; ; ;; ;
17 ; R-k Rybnicka KuŸnia Osiedle;1 ;2 ; ;;3 ;
18 ; R-k Orzepowice Rondo; ; ; ;; ;
19 ; R-k Orzepowice KuŸnia; ; ; ;; ;
20 ; R-k Pó³noc Wawok; ; ; ;; ;
21 ; R-k Pó³noc Rudzka Cmentarz; ; ; ;; ;
22 ; R-k Œródmieœcie Kampus; ; ; ;; ;
23 ; R-k Œródmieœcie PlacWolnoœci 3; ; ; ;; ;
24 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
25 ; R-k Œródmieœcie Urszulanki; ;1 ; ;;1 ;
26 ; R-k Œródmieœcie ReymontaZUS; ; ; ;; ;
27 ; R-k Smolna Reymonta; ; ; ;; ;
28 ; R-k Smolna Kotucza; ; ; ;; ;
29 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;10 ;4 ;7 ;;21 ;

   Kursówka: 1   Linia:  12   Wariant: A - 12 DA-Ryb KuŸnia-DA   Kurs:  15:07;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy4; ; ; ;; ;
2 ; R-k Smolna Kotucza; ; ; ;; ;
3 ; R-k Smolna Reymonta;1 ; ; ;;1 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:55;;#4;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie11-09-2021 - 11-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
4 ; R-k Smolna RondoWodzis³awskie; ; ; ;; ;
5 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
6 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
7 ; R-k Œródmieœcie PlacWolnoœci 2;2 ;1 ;1 ;;4 ;
8 ; R-k Pó³noc Gliwicka Szpital; ; ; ;; ;
9 ; R-k Pó³noc K¹pielisko Ruda; ; ; ;; ;
10 ; R-k Wielopole Skrzy¿owanie; ; ; ;; ;
11 ; R-k Wielopole Szko³a; ; ; ;; ;
12 ; R-k Wielopole Wiadukt; ; ; ;; ;
13 ; R-k Rybnicka KuŸnia WORD; ; ; ;; ;
14 ; R-k Rybnicka KuŸnia Boisko; ; ; ;; ;
15 ; R-k Rybnicka KuŸnia Ch³odnieI; ; ; ;; ;
16 ; R-k Rybnicka KuŸniaElektrownia;1 ; ; ;;1 ;
17 ; R-k Rybnicka KuŸnia Osiedle;1 ; ; ;;1 ;
18 ; R-k Orzepowice Rondo; ; ; ;; ;
19 ; R-k Orzepowice KuŸnia; ; ; ;; ;
20 ; R-k Pó³noc Wawok; ; ; ;; ;
21 ; R-k Pó³noc Rudzka Cmentarz; ; ; ;; ;
22 ; R-k Œródmieœcie Kampus; ; ; ;; ;
23 ; R-k Œródmieœcie PlacWolnoœci 3; ; ; ;; ;
24 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
25 ; R-k Œródmieœcie Urszulanki; ; ; ;; ;
26 ; R-k Œródmieœcie ReymontaZUS; ; ; ;; ;
27 ; R-k Smolna Reymonta; ; ; ;; ;
28 ; R-k Smolna Kotucza; ; ; ;; ;
29 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;5 ;1 ;1 ;;7 ;

   Kursówka: 1   Linia:  9   Wariant: A - 9 DA-Niewiadom-DA   Kurs:  16:44;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy2; ;2 ; ;;2 ;
2 ; R-k Pó³noc Rondo Gliwickie; ;1 ; ;;1 ;
3 ; R-k Œródmieœcie PlacWolnoœci 2;4 ; ; ;;4 ;
4 ; R-k Œródmieœcie S¹d;1 ;1 ; ;;2 ;
5 ; R-k Smolna S³awików; ;1 ; ;;1 ;
6 ; R-k Maroko NowinyRaciborska; ; ; ;; ;
7 ; R-k Maroko Nowiny Brzozowa; ; ; ;; ;
8 ; R-k Maroko Nowiny Graniczna;2 ; ; ;;2 ;
9 ; R-k Niewiadom Kol Beata; ; ; ;; ;
10 ; R-k Niewiadom Frontowa; ; ; ;; ;
11 ; Radoszowy Koœció³; ; ; ;; ;
12 ; R-k Niewiadom Frontowa; ; ; ;; ;
13 ; R-k Niewiadom Szko³a; ; ; ;; ;
14 ; R-k Niewiadom Dworzec Kol.;1 ; ; ;;1 ;
15 ; R-k Niewiadom Sportowa; ; ; ;; ;
16 ; R-k Niewiadom KopalniaIgnacy; ; ; ;; ;
17 ; R-k Niedobczyce Ha³dy; ; ; ;; ;
18 ; R-k Niedobczyce Janasa; ; ; ;; ;
19 ; R-k Niedobczyce Stadion; ; ; ;; ;
20 ; R-k Niedobczyce Szko³a; ; ; ;; ;
21 ; R-k Niedobczyce Karolinka; ; ; ;; ;
22 ; R-k Niedobczyce Pary¿; ; ; ;; ;
23 ; R-k Zamys³ów Wodzis³awska; ; ; ;; ;
24 ; R-k Smolna Osiedle; ; ; ;; ;
25 ; R-k Smolna RondoWodzis³awskie; ; ; ;; ;
26 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
27 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
28 ; R-k Œródmieœcie PlacWolnoœci 1; ; ; ;; ;
29 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
30 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:55;;#5;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie11-09-2021 - 11-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
 Razem: ;;8 ;5 ; ;;13 ;

   Kursówka: 1   Linia:  4   Wariant: A - 4 DA-Niewiadom-DA   Kurs:  18:09;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy2;1 ; ; ;;1 ;
2 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
3 ; R-k Œródmieœcie PlacWolnoœci 2;1 ;2 ;1 ;;4 ;
4 ; R-k Œródmieœcie 3 Maja;1 ; ;2 ;;3 ;
5 ; R-k Œródmieœcie Urszulanki;2 ;2 ; ;;4 ;
6 ; R-k Œródmieœcie ReymontaZUS; ; ; ;; ;
7 ; R-k Smolna Osiedle; ; ; ;; ;
8 ; R-k Zamys³ów Wodzis³awska; ; ; ;; ;
9 ; R-k Niedobczyce Pary¿; ;1 ; ;;1 ;
10 ; R-k Niedobczyce Karolinka; ; ; ;; ;
11 ; R-k Niedobczyce Szko³a; ;1 ; ;;1 ;
12 ; R-k Niedobczyce Stadion; ; ; ;; ;
13 ; R-k Niedobczyce Janasa; ; ; ;; ;
14 ; R-k Niedobczyce Ha³dy; ; ; ;; ;
15 ; R-k Niewiadom KopalniaIgnacy; ; ; ;; ;
16 ; R-k Niewiadom Sportowa;3 ;1 ; ;;4 ;
17 ; R-k Niewiadom Dworzec Kol.; ; ; ;; ;
18 ; R-k Niewiadom Szko³a; ; ; ;; ;
19 ; R-k Niewiadom Frontowa; ; ; ;; ;
20 ; Radoszowy Koœció³; ; ; ;; ;
21 ; R-k Niewiadom Frontowa; ; ; ;; ;
22 ; R-k Niewiadom Kol Helena; ; ; ;; ;
23 ; R-k Niewiadom Kol Beata;1 ; ; ;;1 ;
24 ; R-k Maroko Nowiny Graniczna; ;2 ; ;;2 ;
25 ; R-k Maroko Nowiny Brzozowa; ; ; ;; ;
26 ; R-k Maroko NowinyRaciborska; ;2 ; ;;2 ;
27 ; R-k Smolna S³awików; ; ; ;; ;
28 ; R-k Œródmieœcie S¹d; ; ; ;; ;
29 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
30 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
31 ; R-k Œródmieœcie PlacWolnoœci 1; ; ; ;; ;
32 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
33 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;9 ;11 ;3 ;;23 ;

   Kursówka: 1   Linia:  9   Wariant: A - 9 DA-Niewiadom-DA   Kurs:  19:39;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy2;3 ;1 ; ;;4 ;
2 ; R-k Pó³noc Rondo Gliwickie; ; ;3 ;;3 ;
3 ; R-k Œródmieœcie PlacWolnoœci 2;1 ;6 ; ;;7 ;
4 ; R-k Œródmieœcie S¹d; ; ; ;; ;
5 ; R-k Smolna S³awików; ; ; ;; ;
6 ; R-k Maroko NowinyRaciborska; ; ; ;; ;
7 ; R-k Maroko Nowiny Brzozowa; ; ;3 ;;3 ;
8 ; R-k Maroko Nowiny Graniczna; ; ; ;; ;
9 ; R-k Niewiadom Kol Beata; ; ; ;; ;
10 ; R-k Niewiadom Frontowa; ; ; ;; ;
11 ; Radoszowy Koœció³; ; ; ;; ;
12 ; R-k Niewiadom Frontowa; ; ; ;; ;
13 ; R-k Niewiadom Szko³a;1 ; ; ;;1 ;
14 ; R-k Niewiadom Dworzec Kol.;1 ; ; ;;1 ;
15 ; R-k Niewiadom Sportowa; ; ; ;; ;
16 ; R-k Niewiadom KopalniaIgnacy; ;1 ; ;;1 ;
17 ; R-k Niedobczyce Ha³dy; ; ; ;; ;
18 ; R-k Niedobczyce Janasa; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:55;;#6;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie11-09-2021 - 11-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
19 ; R-k Niedobczyce Stadion; ; ; ;; ;
20 ; R-k Niedobczyce Szko³a; ; ;1 ;;1 ;
21 ; R-k Niedobczyce Karolinka; ; ; ;; ;
22 ; R-k Niedobczyce Pary¿; ; ; ;; ;
23 ; R-k Zamys³ów Wodzis³awska; ; ; ;; ;
24 ; R-k Smolna Osiedle;1 ; ; ;;1 ;
25 ; R-k Smolna RondoWodzis³awskie; ; ; ;; ;
26 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
27 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
28 ; R-k Œródmieœcie PlacWolnoœci 1; ; ; ;; ;
29 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
30 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;7 ;8 ;7 ;;22 ;

   Kursówka: 1   Linia:  9   Wariant: A - 9 DA-Niewiadom-DA   Kurs:  20:54;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy2; ; ; ;; ;
2 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
3 ; R-k Œródmieœcie PlacWolnoœci 2;1 ; ; ;;1 ;
4 ; R-k Œródmieœcie S¹d; ; ;1 ;;1 ;
5 ; R-k Smolna S³awików; ; ; ;; ;
6 ; R-k Maroko NowinyRaciborska; ;1 ; ;;1 ;
7 ; R-k Maroko Nowiny Brzozowa; ; ; ;; ;
8 ; R-k Maroko Nowiny Graniczna; ; ; ;; ;
9 ; R-k Niewiadom Kol Beata; ; ; ;; ;
10 ; R-k Niewiadom Frontowa; ; ; ;; ;
11 ; Radoszowy Koœció³; ; ; ;; ;
12 ; R-k Niewiadom Frontowa; ;1 ; ;;1 ;
13 ; R-k Niewiadom Szko³a; ; ; ;; ;
14 ; R-k Niewiadom Dworzec Kol.;1 ; ; ;;1 ;
15 ; R-k Niewiadom Sportowa; ; ;3 ;;3 ;
16 ; R-k Niewiadom KopalniaIgnacy; ; ; ;; ;
17 ; R-k Niedobczyce Ha³dy;1 ; ; ;;1 ;
18 ; R-k Niedobczyce Janasa; ; ; ;; ;
19 ; R-k Niedobczyce Stadion; ; ; ;; ;
20 ; R-k Niedobczyce Szko³a; ; ; ;; ;
21 ; R-k Niedobczyce Karolinka; ; ; ;; ;
22 ; R-k Niedobczyce Pary¿; ; ; ;; ;
23 ; R-k Zamys³ów Wodzis³awska; ; ; ;; ;
24 ; R-k Smolna Osiedle; ; ; ;; ;
25 ; R-k Smolna RondoWodzis³awskie; ; ; ;; ;
26 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
27 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
28 ; R-k Œródmieœcie PlacWolnoœci 1; ; ; ;; ;
29 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
30 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;3 ;2 ;4 ;;9 ;

   Kursówka: 1   Linia:  48   Wariant: A - 48 DA-Boguszowice   Kurs:  22:35;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy3;2 ;1 ; ;;3 ;
2 ; R-k Maroko Nowiny RondoMazamet; ; ; ;; ;
3 ; R-k Maroko NowinyBudowlanych;1 ; ; ;;1 ;
4 ; R-k Maroko Nowiny Szko³a; ; ; ;; ;
5 ; R-k Maroko Nowiny Chabrowa;2 ; ; ;;2 ;
6 ; R-k Maroko NowinyRaciborska; ; ; ;; ;
7 ; R-k Smolna Kotucza; ; ; ;; ;
8 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
9 ; R-k Œródmieœcie PlacWolnoœci 2;2 ;2 ; ;;4 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:55;;#7;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie11-09-2021 - 11-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
10 ; R-k Œródmieœcie 3 Maja;1 ;1 ; ;;2 ;
11 ; R-k Œródmieœcie DworzecKolejowy;2 ; ; ;;2 ;
12 ; R-k Œródmieœcie Koœciuszki; ; ;1 ;;1 ;
13 ; R-k Œródmieœcie Bazylika; ; ; ;; ;
14 ; R-k Ligota Ligocka KuŸniaWiadukt; ; ; ;; ;
15 ; R-k Ligota Ligocka KuŸnia¯orska; ; ; ;; ;
16 ; R-k Ligota Ligocka KuŸniaKaplica; ; ; ;; ;
17 ; R-k Ligota Ligocka KuŸnia RBoguszowicki; ; ; ;; ;
18 ; R-k Ligota Ligocka KuŸnia; ; ; ;; ;
19 ; R-k Gotartowice; ; ; ;; ;
20 ; R-k Gotartowice Stra¿; ; ; ;; ;
21 ; R-k Gotartowice Gotartowicka; ; ; ;; ;
22 ; R-k Boguszowice Stare; ; ; ;; ;
23 ; R-k Boguszowice StareSzko³a; ; ; ;; ;
24 ; R-k Boguszowice StareMa³achowskiego; ; ; ;; ;
25 ; R-k Boguszowice StareB³êkitna; ; ; ;; ;
