21 ; R-k Maroko Nowiny¯o³êdziowa; ; ; ;; ;
22 ; R-k Orzepowice Szpital Woj; ; ; ;; ;
23 ; R-k Orzepowice Borki; ; ; ;; ;
 Razem: ;;19 ;6 ;1 ;;26 ;

   Kursówka: 01   Linia:  9   Wariant: A - 9 DA-Niewiadom-DA   Kurs:  06:19;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy2;2 ; ; ;;2 ;
2 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
3 ; R-k Œródmieœcie PlacWolnoœci 2; ;4 ;1 ;;5 ;
4 ; R-k Œródmieœcie S¹d;1 ;4 ; ;;5 ;
5 ; R-k Smolna S³awików; ; ;1 ;;1 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:22;;#2;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie01-09-2021 - 03-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
6 ; R-k Maroko NowinyRaciborska; ; ; ;; ;
7 ; R-k Maroko Nowiny Brzozowa; ;2 ;3 ;;5 ;
8 ; R-k Maroko Nowiny Graniczna; ; ; ;; ;
9 ; R-k Niewiadom Kol Beata; ; ; ;; ;
10 ; R-k Niewiadom Frontowa; ; ; ;; ;
11 ; Radoszowy Koœció³; ; ; ;; ;
12 ; R-k Niewiadom Frontowa; ; ; ;; ;
13 ; R-k Niewiadom Szko³a;6 ; ; ;;6 ;
14 ; R-k Niewiadom Dworzec Kol.;11 ;8 ; ;;19 ;
15 ; R-k Niewiadom Sportowa; ; ; ;; ;
16 ; R-k Niewiadom KopalniaIgnacy; ;1 ; ;;1 ;
17 ; R-k Niedobczyce Ha³dy;1 ; ; ;;1 ;
18 ; R-k Niedobczyce Janasa;1 ;2 ; ;;3 ;
19 ; R-k Niedobczyce Stadion;4 ;1 ;1 ;;6 ;
20 ; R-k Niedobczyce Szko³a;1 ; ; ;;1 ;
21 ; R-k Niedobczyce Karolinka;1 ;5 ;3 ;;9 ;
22 ; R-k Niedobczyce Pary¿;9 ; ;1 ;;10 ;
23 ; R-k Zamys³ów Wodzis³awska;1 ; ; ;;1 ;
24 ; R-k Smolna Osiedle;4 ;1 ; ;;5 ;
25 ; R-k Smolna RondoWodzis³awskie; ; ; ;; ;
26 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
27 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
28 ; R-k Œródmieœcie PlacWolnoœci 1; ; ; ;; ;
29 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
30 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;42 ;28 ;10 ;;80 ;

   Kursówka: 01   Linia:  1   Wariant: C - DA-Niewiadom   Kurs:  07:35;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy2;2 ;1 ; ;;3 ;
2 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
3 ; R-k Œródmieœcie PlacWolnoœci 2;1 ; ; ;;1 ;
4 ; R-k Œródmieœcie S¹d;1 ; ; ;;1 ;
5 ; R-k Smolna Franciszkanie; ; ; ;; ;
6 ; R-k Smolna Osiedle;1 ;1 ; ;;2 ;
7 ; R-k Zamys³ów Plebiscytowa; ; ; ;; ;
8 ; R-k Zamys³ów Niedobczycka;4 ; ; ;;4 ;
9 ; R-k Zamys³ów Wrzosy; ; ; ;; ;
10 ; R-k NiedobczyceNiedobczycka; ; ; ;; ;
11 ; R-k Niedobczyce Szko³a; ; ; ;; ;
12 ; R-k NiedobczyceWo³odyjowskiego; ; ; ;; ;
13 ; R-k Niedobczyce Cegielnia; ; ; ;; ;
14 ; R-k Niewiadom Rac³awicka; ; ; ;; ;
15 ; R-k Niewiadom Dworzec Kol.; ; ; ;; ;
16 ; R-k Niewiadom Sportowa; ; ; ;; ;
 Razem: ;;9 ;2 ; ;;11 ;

   Kursówka: 01   Linia:  1   Wariant: D - Niewiadom-DA   Kurs:  08:07;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Niewiadom Sportowa;14 ;12 ; ;;26 ;
2 ; R-k Niewiadom Dworzec Kol.;1 ;2 ;4 ;;7 ;
3 ; R-k Niewiadom Rac³awicka; ; ; ;; ;
4 ; R-k Niedobczyce Cegielnia;1 ;3 ; ;;4 ;
5 ; R-k NiedobczyceWo³odyjowskiego; ;6 ;1 ;;7 ;
6 ; R-k Niedobczyce Szko³a;1 ;5 ;1 ;;7 ;
7 ; R-k NiedobczyceNiedobczycka;2 ;2 ; ;;4 ;
8 ; R-k Zamys³ów Wrzosy;5 ; ; ;;5 ;
9 ; R-k Zamys³ów Niedobczycka; ; ;1 ;;1 ;
10 ; R-k Zamys³ów Plebiscytowa;1 ; ; ;;1 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:22;;#3;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie01-09-2021 - 03-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
11 ; R-k Smolna Osiedle;2 ; ; ;;2 ;
12 ; R-k Smolna Franciszkanie; ; ; ;; ;
13 ; R-k Œródmieœcie S¹d; ; ; ;; ;
14 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
15 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
16 ; R-k Œródmieœcie PlacWolnoœci 1;1 ;4 ; ;;5 ;
17 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
18 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;28 ;34 ;7 ;;69 ;

   Kursówka: 01   Linia:  3   Wariant: A - Szpital-Marcel   Kurs:  10:14;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Orzepowice Borki;2 ;1 ; ;;3 ;
2 ; R-k Orzepowice Szpital Woj;3 ;4 ;1 ;;8 ;
3 ; Rybnik Dworzec Autobusowy2; ;2 ;1 ;;3 ;
4 ; R-k Pó³noc Rondo Gliwickie;3 ;1 ;1 ;;5 ;
5 ; R-k Œródmieœcie PlacWolnoœci 2;5 ;12 ; ;;17 ;
6 ; R-k Œródmieœcie 3 Maja;1 ;1 ;4 ;;6 ;
7 ; R-k Œródmieœcie Urszulanki; ;1 ;1 ;;2 ;
8 ; R-k Œródmieœcie S¹d;5 ;7 ; ;;12 ;
9 ; R-k Smolna Franciszkanie;2 ;2 ; ;;4 ;
10 ; R-k Smolna Osiedle;3 ; ; ;;3 ;
11 ; R-k Zamys³ów Wodzis³awska; ;1 ; ;;1 ;
12 ; R-k Niedobczyce Pary¿; ; ; ;; ;
13 ; R-k Niedobczyce Karolinka; ; ; ;; ;
14 ; R-k Niedobczyce Szko³a; ; ; ;; ;
15 ; R-k Niedobczyce Stadion;2 ;3 ; ;;5 ;
16 ; R-k Niedobczyce Orlik; ;2 ; ;;2 ;
17 ; R-k Niedobczyce Wrêbowa;4 ;1 ; ;;5 ;
18 ; Radlin Rogozina; ;1 ; ;;1 ;
19 ; Radlin Korfantego Centrum;1 ;1 ; ;;2 ;
20 ; Radlin KorfantegoMakuszyñskiego; ; ; ;; ;
21 ; Radlin Korfantego KWKMarcel; ; ; ;; ;
22 ; Radlin Ujejskiego; ; ; ;; ;
 Razem: ;;31 ;40 ;8 ;;79 ;

   Kursówka: 01   Linia:  6   Wariant: B - Marcel-DA   Kurs:  11:24;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Radlin Ujejskiego;1 ; ; ;;1 ;
2 ; Radlin Korfantego KWKMarcel;1 ; ; ;;1 ;
3 ; Radlin KorfantegoMakuszyñskiego; ; ; ;; ;
4 ; Radlin Korfantego Centrum;6 ;1 ; ;;7 ;
5 ; Radlin Rogozina; ; ; ;; ;
6 ; R-k Niedobczyce Wrêbowa;4 ;1 ; ;;5 ;
7 ; R-k Niedobczyce Orlik;1 ;3 ;2 ;;6 ;
8 ; R-k Niedobczyce Stadion;2 ; ;2 ;;4 ;
9 ; R-k Niedobczyce KopalniaRymer;6 ;1 ;1 ;;8 ;
10 ; R-k Popielów Worcella; ; ; ;; ;
11 ; R-k Popielów Skrzy¿owanie;1 ;3 ; ;;4 ;
12 ; R-k Popielów ¯abik; ; ; ;; ;
13 ; R-k Niedobczyce Pary¿;4 ;4 ; ;;8 ;
14 ; R-k Zamys³ów Wodzis³awska;2 ;1 ; ;;3 ;
15 ; R-k Smolna Osiedle;2 ; ; ;;2 ;
16 ; R-k Smolna Franciszkanie; ;1 ;1 ;;2 ;
17 ; R-k Œródmieœcie S¹d;1 ;1 ; ;;2 ;
18 ; R-k Œródmieœcie DworzecKolejowy; ;1 ; ;;1 ;
19 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
20 ; R-k Œródmieœcie PlacWolnoœci 1;1 ;6 ; ;;7 ;
21 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:22;;#4;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie01-09-2021 - 03-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
22 ; R-k Pó³noc Rudzka Cmentarz;1 ;2 ; ;;3 ;
23 ; R-k Pó³noc Wawok; ; ; ;; ;
24 ; R-k Orzepowice KuŸnia; ; ; ;; ;
25 ; R-k Orzepowice Szpital Woj;1 ;1 ; ;;2 ;
26 ; Rybnik Dworzec Autobusowy5; ; ; ;; ;
 Razem: ;;34 ;26 ;6 ;;66 ;

   Kursówka: 01   Linia:  14   Wariant: C - DA-G Rondo-DA   Kurs:  12:48;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy4;7 ;6 ; ;;13 ;
2 ; R-k Smolna Kotucza;2 ; ; ;;2 ;
3 ; R-k Smolna Reymonta;2 ;1 ;1 ;;4 ;
4 ; R-k Smolna RondoWodzis³awskie; ; ; ;; ;
5 ; R-k Œródmieœcie DworzecKolejowy;1 ;7 ; ;;8 ;
6 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
7 ; R-k Œródmieœcie PlacWolnoœci 2;17 ;19 ; ;;36 ;
8 ; R-k Pó³noc Gliwicka Szpital;3 ;2 ;2 ;;7 ;
9 ; R-k Pó³noc K¹pielisko Ruda; ; ; ;; ;
10 ; R-k Wielopole Skrzy¿owanie; ;1 ; ;;1 ;
11 ; R-k Wielopole Szko³a; ; ; ;; ;
12 ; R-k Wielopole Wiadukt; ; ; ;; ;
13 ; R-k Golejów Górka; ; ; ;; ;
14 ; R-k Golejów Kaplica;1 ; ; ;;1 ;
15 ; R-k Golejów Rondo; ; ; ;; ;
16 ; R-k Golejów Siedliska; ;1 ; ;;1 ;
17 ; R-k Ochojec M³ynek; ; ; ;; ;
18 ; R-k Ochojec Koœció³;1 ; ; ;;1 ;
19 ; R-k Ochojec Centrum;10 ; ;1 ;;11 ;
20 ; R-k Ochojec M³ynek; ;2 ;1 ;;3 ;
21 ; R-k Golejów Siedliska; ; ; ;; ;
22 ; R-k Golejów Skrzy¿owanie;2 ;1 ; ;;3 ;
23 ; R-k Golejów Górka; ; ; ;; ;
24 ; R-k Wielopole Wiadukt; ; ; ;; ;
25 ; R-k Wielopole Szko³a; ; ; ;; ;
26 ; R-k Wielopole Skrzy¿owanie; ; ; ;; ;
27 ; R-k Pó³noc K¹pielisko Ruda;1 ; ; ;;1 ;
28 ; R-k Pó³noc Gliwicka Szpital; ; ; ;; ;
29 ; R-k Œródmieœcie PlacWolnoœci 3; ;2 ; ;;2 ;
30 ; R-k Œródmieœcie 3 Maja; ; ; ;; ;
31 ; R-k Œródmieœcie Urszulanki; ; ;1 ;;1 ;
32 ; R-k Œródmieœcie ReymontaZUS; ; ; ;; ;
33 ; R-k Smolna Reymonta; ; ; ;; ;
34 ; R-k Smolna Kotucza; ; ; ;; ;
35 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;47 ;42 ;6 ;;95 ;

   Kursówka: 01   Linia:  6   Wariant: A - DA- Marcel   Kurs:  13:59;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy4;1 ; ; ;;1 ;
2 ; R-k Maroko Nowiny¯o³êdziowa; ;1 ; ;;1 ;
3 ; R-k Orzepowice Szpital Woj;2 ;5 ; ;;7 ;
4 ; R-k Orzepowice KuŸnia; ; ; ;; ;
5 ; R-k Pó³noc Wawok; ;1 ; ;;1 ;
6 ; R-k Pó³noc Rudzka Cmentarz; ;1 ; ;;1 ;
7 ; R-k Pó³noc Rondo Gliwickie;3 ;1 ; ;;4 ;
8 ; R-k Œródmieœcie PlacWolnoœci 2;8 ;6 ; ;;14 ;
9 ; R-k Œródmieœcie 3 Maja;1 ; ;4 ;;5 ;
10 ; R-k Œródmieœcie Urszulanki;2 ;2 ; ;;4 ;
11 ; R-k Œródmieœcie S¹d;3 ;5 ;1 ;;9 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:22;;#5;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie01-09-2021 - 03-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
12 ; R-k Smolna Franciszkanie;6 ;2 ;2 ;;10 ;
13 ; R-k Smolna Osiedle;1 ;3 ; ;;4 ;
14 ; R-k Zamys³ów Wodzis³awska; ;1 ;1 ;;2 ;
15 ; R-k Niedobczyce Pary¿;2 ; ; ;;2 ;
16 ; R-k Popielów ¯abik; ;1 ; ;;1 ;
17 ; R-k Popielów Skrzy¿owanie; ; ; ;; ;
18 ; R-k Popielów Worcella; ; ; ;; ;
19 ; R-k Niedobczyce KopalniaRymer; ; ; ;; ;
20 ; R-k Niedobczyce Stadion;1 ; ; ;;1 ;
21 ; R-k Niedobczyce Orlik; ; ; ;; ;
22 ; R-k Niedobczyce Wrêbowa;1 ;1 ; ;;2 ;
23 ; Radlin Rogozina; ; ; ;; ;
24 ; Radlin Korfantego Centrum;2 ; ; ;;2 ;
25 ; Radlin KorfantegoMakuszyñskiego; ; ;1 ;;1 ;
26 ; Radlin Korfantego KWKMarcel; ; ; ;; ;
27 ; Radlin Ujejskiego; ; ; ;; ;
 Razem: ;;33 ;30 ;9 ;;72 ;

   Kursówka: 01   Linia:  3   Wariant: F - Marcel-DA   Kurs:  15:09;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Radlin Ujejskiego; ; ; ;; ;
2 ; Radlin Korfantego KWKMarcel; ; ; ;; ;
3 ; Radlin KorfantegoMakuszyñskiego; ;1 ; ;;1 ;
4 ; Radlin Korfantego Centrum;2 ; ; ;;2 ;
5 ; Radlin Rogozina; ; ; ;; ;
6 ; R-k Niedobczyce Wrêbowa;5 ;2 ; ;;7 ;
7 ; R-k Niedobczyce Orlik; ;2 ; ;;2 ;
8 ; R-k Niedobczyce Stadion;1 ;2 ;1 ;;4 ;
9 ; R-k Niedobczyce Szko³a;1 ; ; ;;1 ;
10 ; R-k Niedobczyce Karolinka;1 ; ; ;;1 ;
11 ; R-k Niedobczyce Pary¿; ; ;2 ;;2 ;
12 ; R-k Zamys³ów Wodzis³awska; ; ;1 ;;1 ;
13 ; R-k Smolna Osiedle; ; ; ;; ;
14 ; R-k Smolna Franciszkanie; ;1 ; ;;1 ;
15 ; R-k Œródmieœcie S¹d; ; ; ;; ;
16 ; R-k Œródmieœcie DworzecKolejowy; ;1 ; ;;1 ;
17 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
18 ; R-k Œródmieœcie PlacWolnoœci 1;1 ;3 ; ;;4 ;
19 ; R-k Pó³noc Rondo Gliwickie;1 ; ; ;;1 ;
20 ; Rybnik Dworzec Autobusowy4; ; ; ;; ;
 Razem: ;;12 ;12 ;4 ;;28 ;

   Kursówka: 01   Linia:  4   Wariant: A - 4 DA-Niewiadom-DA   Kurs:  15:59;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy2;6 ;3 ; ;;9 ;
2 ; R-k Pó³noc Rondo Gliwickie; ; ;4 ;;4 ;
3 ; R-k Œródmieœcie PlacWolnoœci 2;6 ;9 ;1 ;;16 ;
4 ; R-k Œródmieœcie 3 Maja;1 ; ;1 ;;2 ;
5 ; R-k Œródmieœcie Urszulanki; ;2 ;1 ;;3 ;
6 ; R-k Œródmieœcie ReymontaZUS; ; ;2 ;;2 ;
7 ; R-k Smolna Osiedle;1 ; ; ;;1 ;
8 ; R-k Zamys³ów Wodzis³awska;1 ; ; ;;1 ;
9 ; R-k Niedobczyce Pary¿; ; ; ;; ;
10 ; R-k Niedobczyce Karolinka; ; ; ;; ;
11 ; R-k Niedobczyce Szko³a; ; ; ;; ;
12 ; R-k Niedobczyce Stadion; ;2 ; ;;2 ;
13 ; R-k Niedobczyce Janasa; ; ;1 ;;1 ;
14 ; R-k Niedobczyce Ha³dy; ; ; ;; ;
15 ; R-k Niewiadom KopalniaIgnacy; ; ; ;; ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:22;;#6;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie01-09-2021 - 03-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
16 ; R-k Niewiadom Sportowa;3 ;1 ; ;;4 ;
17 ; R-k Niewiadom Dworzec Kol.; ; ; ;; ;
18 ; R-k Niewiadom Szko³a;1 ; ;2 ;;3 ;
19 ; R-k Niewiadom Frontowa; ; ; ;; ;
20 ; Radoszowy Koœció³; ; ; ;; ;
21 ; R-k Niewiadom Frontowa;1 ; ; ;;1 ;
22 ; R-k Niewiadom Kol Helena; ; ;3 ;;3 ;
23 ; R-k Niewiadom Kol Beata; ;1 ; ;;1 ;
24 ; R-k Maroko Nowiny Graniczna;2 ;2 ; ;;4 ;
25 ; R-k Maroko Nowiny Brzozowa; ; ; ;; ;
26 ; R-k Maroko NowinyRaciborska; ; ; ;; ;
27 ; R-k Smolna S³awików; ; ; ;; ;
28 ; R-k Œródmieœcie S¹d;1 ; ; ;;1 ;
29 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
30 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
31 ; R-k Œródmieœcie PlacWolnoœci 1;1 ; ; ;;1 ;
32 ; R-k Pó³noc Rondo Gliwickie; ; ;1 ;;1 ;
33 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;24 ;20 ;16 ;;60 ;

   Kursówka: 02   Linia:  1   Wariant: E - S¹d-Niewiadom   Kurs:  04:32;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Œródmieœcie S¹d; ; ; ;; ;
2 ; R-k Smolna Franciszkanie; ; ; ;; ;
3 ; R-k Smolna Osiedle; ; ; ;; ;
4 ; R-k Zamys³ów Plebiscytowa; ; ; ;; ;
5 ; R-k Zamys³ów Niedobczycka; ; ; ;; ;
6 ; R-k Zamys³ów Wrzosy; ; ; ;; ;
7 ; R-k NiedobczyceNiedobczycka; ; ; ;; ;
8 ; R-k Niedobczyce Szko³a; ; ; ;; ;
9 ; R-k NiedobczyceWo³odyjowskiego; ; ; ;; ;
10 ; R-k Niedobczyce Cegielnia; ; ; ;; ;
11 ; R-k Niewiadom Rac³awicka; ; ; ;; ;
12 ; R-k Niewiadom Dworzec Kol.; ; ; ;; ;
13 ; R-k Niewiadom Sportowa; ; ; ;; ;
 Razem: ;; ; ; ;; ;

   Kursówka: 02   Linia:  1   Wariant: D - Niewiadom-DA   Kurs:  04:56;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; R-k Niewiadom Sportowa;8 ;3 ; ;;11 ;
2 ; R-k Niewiadom Dworzec Kol.; ; ; ;; ;
3 ; R-k Niewiadom Rac³awicka;3 ; ; ;;3 ;
4 ; R-k Niedobczyce Cegielnia; ; ; ;; ;
5 ; R-k NiedobczyceWo³odyjowskiego; ;6 ; ;;6 ;
6 ; R-k Niedobczyce Szko³a;1 ;4 ; ;;5 ;
7 ; R-k NiedobczyceNiedobczycka; ; ; ;; ;
8 ; R-k Zamys³ów Wrzosy; ; ; ;; ;
9 ; R-k Zamys³ów Niedobczycka; ; ; ;; ;
10 ; R-k Zamys³ów Plebiscytowa; ; ; ;; ;
11 ; R-k Smolna Osiedle; ; ; ;; ;
12 ; R-k Smolna Franciszkanie; ; ; ;; ;
13 ; R-k Œródmieœcie S¹d; ; ; ;; ;
14 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
15 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
16 ; R-k Œródmieœcie PlacWolnoœci 1; ; ; ;; ;
17 ; R-k Pó³noc Rondo Gliwickie; ; ; ;; ;
18 ; Rybnik Dworzec AutobusowyA; ; ; ;; ;
 Razem: ;;12 ;13 ; ;;25 ;
>>> AN-SKASBIL-211 [RYBNIK];;;;;(c) PZI 'TARAN' Mielec  www.taran.com.pl **;;18.11.2021;18:22;;#7;
;;;;;;;;;;;;;

Skasowania i sprzeda¿ biletów w pojazdach (iloœæ) w okresie01-09-2021 - 03-09-2021;;;;;;;;;;;;;
Kursy : Szczegó³owy;;;;;;;;;;;;;;;
Filtr :   - Kursówki : Wszystkie  - Kursy : Wszystkie;;;;;;;;;;;;;;;
   Kursówka: 02   Linia:  41   Wariant: A - DA- Rybnicka KuŸnia- DA   Kurs:  05:37;;;;;;;
Przystanek;;Skasowañ elektronicznych;;Sprzedanychu kierowcy;;Razem;
;;Portmonetka;Terminowe;;;;
1 ; Rybnik Dworzec Autobusowy4;2 ; ; ;;2 ;
2 ; R-k Smolna Kotucza; ;2 ; ;;2 ;
3 ; R-k Smolna Reymonta; ; ; ;; ;
4 ; R-k Smolna RondoWodzis³awskie;1 ; ; ;;1 ;
5 ; R-k Œródmieœcie DworzecKolejowy; ; ; ;; ;
6 ; R-k Œródmieœcie Chrobrego; ; ; ;; ;
7 ; R-k Œródmieœcie PlacWolnoœci 2; ; ; ;; ;
8 ; R-k Œródmieœcie Kampus;2 ; ; ;;2 ;
9 ; R-k Pó³noc Rudzka Cmentarz; ; ; ;; ;
10 ; R-k Pó³noc Wawok; ; ; ;; ;
11 ; R-k Orzepowice KuŸnia; ; ; ;; ;
12 ; R-k Orzepowice Rondo; ; ; ;; ;
